eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197003130001,1970,3,13,,0,,217,United States,1,North America,Wisconsin,Appleton,44.260288,-88.397455,1,0,Lawrence University,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators set off a firebomb at the R.O.T.C. Building at Lawrence University in Appleton, Wisconsin, United States.  There were no casualties but the building sustained damage to its walls",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,4,Military,28,Military Recruiting Station/Academy,R.O.T.C.,R.O.T.C. at Lawrence University,217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,Protest the R.O.T.C. program and Vietnam War,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,A gasoline can was found,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Wall of building damaged,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Blasts and Threats Occur Across the U.S."" New York Times, March 14, 1970.",,Hewitt Project,-9,-9,0,-9,"197003130001, 197003130002"
197003130002,1970,3,13,,0,,217,United States,1,North America,Wisconsin,Appleton,44.268598,-88.42844,1,0,Classroom and faculty room,"3/13/1970: In a series of two incidents that were possibly related, unknown perpetrators threw two incendiary devices into Appleton West High School in Wisconsin, United States.  The firebombs caused a fire but there were no casualties.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,,Appleton West High School,217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Incendiary device,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Fire in school,0,,,,,,,0,,,,,,,,,"This incident might be part of a multiple attack with 197003130001.  Both attacks were firebombings in Appleton Wisconsin occurring on the same day, however it is unknown if the perpetrators were the same.  After the attack, a car was reported fleeing the scene at a high speed.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Blasts and Threats Occur Across the U.S."" New York Times, March 14, 1970.",,Hewitt Project,-9,-9,0,-9,"197003130001, 197003130002"
197003140001,1970,3,14,,1,3/31/1970,65,Ethiopia,11,Sub-Saharan Africa,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,National geographic society,Film crew,422,International,20,Unknown,,,,,,,,,,,,,,,Eritrean Liberation Front,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,5,1,0,17,,Ethiopia,1,0,,,,,2,Hostage(s) released by perpetrators,5,,,,,PGIS,0,1,1,1,
197003140002,1970,3,14,,0,,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.198056,29.919167,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),,United Arab Airlines Flight Antonov 24 Acft,60,Egypt,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,2,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197003140003,1970,3,14,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,Brooklyn,"3/14/1970: Unknown perpetrators placed an explosive device outside of the U. S. Army Reserve Building in Fort Hamilton, New York, United States.  The device was discovered and disarmed.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,US Military,Army Reserve Building,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,Protest the Vietnam War and sabotage the US Army,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive device,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
197003140004,1970,3,14,,1,3/15/1970,217,United States,1,North America,California,Long Beach,33.766725,-118.192399,1,0,Pacific Ocean,"3/14/1970: Two crewmen on the SS Columbia Eagle, Clyde William McKay Jr. and Leonard Glatkowski, hijacked the ship which debarked from Long Beach, California, United States towards Thailand.  The ship was transporting munitions that were to be used by the US military in the Vietnam War.  Twenty four crewmen were released from the ship immediately after the hijacking while thirteen were held on board as the ship was diverted to Cambodia.  The next day the SS Columbia reached Cambodia and the two perpetrators attempted attain asylum.  After many negotiations, the ship and crew were allowed to return to the United States on April 8th and McKay and Glatkowski remained in Cambodia.",1,1,1,0,,,0,1,0,4,Hijacking,,,,,4,Military,32,Military Maritime,US Military,SS Columbia Eagle,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,To impede the US war effort and protest the Vietnam War,0,,,0,2,1,0,,,,,,,,,,5,Firearms,3,Handgun,7,Fake Weapons,3,Handgun,,,,,,,,,"Semiautomatic pistol, revolver, and fake bomb",0,0,0,0,0,0,0,,,,,1,13,13,,1,Cambodia,Cambodia,0,,,,,,2,Hostage(s) released by perpetrators,,McKay and Glatkowski hijacked the ship by detaining the captain with their handguns and claiming that there was a bomb on board.  The device turned out to be fake.  Glatkowski would eventually return to the United States and was sentenced to a ten year prison sentence.  McKay would never return to the United States and his whereabouts remain unknown.  This was the first mutiny in the United States Navy in 150 years.  The ship was eventually returned to the United States with all of its cargo.,"""Mystery of the SS Columbia Eagle Hijacking,"" Vietnam Magazine, February, 2001.","Tad Szulc, ""U.S. Arms Ship to Thailand Seized by 'Men With Guns,'"" New York Times, March 16, 1970.","""U. S. Arms Ship, Freed, Leaves Cambodia,"" New York Times, April 9, 1970.",Hewitt Project,-9,-9,0,-9,
197003150001,1970,3,15,,0,,217,United States,1,North America,Puerto Rico,San Juan,18.386932,-66.061127,1,0,Outside of building,"3/15/1970: Unknown perpetrators detonated a bomb at a Kresge's Department Store in suburban San Juan, Puerto Rico.  There were no casualties and only minor damages were inflicted.  Kresge was an American owned company.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,Department Store,Kresge's Department Store,217,United States,,,,,,,,,,,,,,,,,Puerto Rican Nationalists,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Broken windows and smoke damage.,0,,,,,,,0,,,,,,,,,,"""San Juan Store Bombed,"" New York Times, March 16, 1970.","William Sater, ""Puerto Rican Terrorists: A Possible Threat to U.S. Energy Installations?,"" RAND, October 1981.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,
197003150002,1970,3,15,,0,,217,United States,1,North America,Montana,Billings,45.783975,-108.505794,1,0,Backseat,"3/15/1970: Unknown perpetrators detonated a bomb in the backseat of a parked police car in Billings, Montana, United States.  There were no casualties, however, the car was demolished.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Billings Police,Billings Police car,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,Car bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Vehicle was demolished,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bomb Wrecks Police Car,"" New York Times, March 16, 1970.",,Hewitt Project,-9,-9,0,-9,
197003160001,1970,3,16,"March 16-17, 1970",0,,217,United States,1,North America,California,San Bernardino,34.105245,-117.294124,1,0,"Living room, outside of house","3/16/1970: Unknown perpetrators threw four firebombs at the house of Councilman Norris Gregory in San Bernardino, California, United States.  He received minor burns attempting to put out the fire and the house sustained an estimated $4,000 in damages.  Gregory was the first and only Black councilman in San Bernadino at the time.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Black San Bernardino Councilman,Norris Gregory,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,To protest African Americans sitting on the San Bernardino city council,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebombs,0,0,0,1,1,0,1,3,Minor (likely < $1 million),4000,The house was damaged and the drapes were set on fire,0,,,,,,,0,,,,,,,,,At the time of the firebombing Norris Gregory was facing a recall election.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.",,Hewitt Project,-9,-9,0,-9,
197003170002,1970,3,17,,0,,217,United States,1,North America,California,Los Angeles,34.097866,-118.407379,1,0,450 Ficketts St.,"3/17/1970: Suspected members of the Chicano Liberation Front detonated two bombs in administration offices at Roosevelt High School in Los Angeles, California, United States.  There were no casualties and the bombs caused little damage.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,"Roosevelt High School, Los Angeles","Administration offices, Roosevelt High School",217,United States,,,,,,,,,,,,,,,,,Chicano Liberation Front,,,,,,To protest the poor quality of education at a school district made up primarily of Mexican-Americans.,1,,,0,-99,-99,1,9,Other,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Two bombs,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Little damages to administrative offices,0,,,,,,,0,,,,,,,,,"There were three other incidents also protesting the quality of education at Roosevelt High School (197004080003, 197004150004, and 197004150005).  Moreover, the school was the target of many demonstrations during this time period.  The Chicano Liberation Front claimed credit for the incident in a tape recording sent to the Los Angeles Free Press.  The CLF stated that they were ""fed up with our people being treated like dogs."" However, authorities could not confirm if the CLF actually committed the attack.","""Arsonists Blamed in $100,000 Roosevelt High School Blaze,"" Los Angeles Times, April 9, 1970.","Paul Houston and Franz Rodriguez, ""Chicano Militants Reportedly Claim 28 Bombings in L.A.,"" Los Angeles Times, August 14, 1971.",,Hewitt Project,0,0,0,0,
197003180001,1970,3,18,,0,,217,United States,1,North America,Ohio,Lockland,39.226835,-84.453309,1,0,,"3/18/1970: Unknown perpetrators detonated a bomb at a booster station of the Cincinnati Gas & Electric Company in Lockland, Ohio, United States.  There were no casualties but the transformer sustained extensive damage.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,,,Transformer,Cincinnati Gas & Electric Company Booster Station,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Extensive damage to the transformer,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197003200001,1970,3,20,,0,,217,United States,1,North America,Oregon,Portland,45.511795,-122.675629,1,0,Near Trucks,"3/20/1970: Unknown perpetrators placed two firebombs at the United States Army Reserve Training Center in Portland, Oregon, United States.  One bomb ignited but burnt out before causing any damage and the other bomb was found and dismantled.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,28,Military Recruiting Station/Academy,US Military,United States Army Reserve Training Center in Portland Oregon,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,Protest the Vietnam War and sabotage the US Army,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Two firebombs,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197003200002,1970,3,20,,0,,217,United States,1,North America,Michigan,Detroit,42.331685,-83.047924,1,0,In front of his car,"3/20/1970: Unknown perpetrators shot and killed Burton I. Gordin, the director of the Michigan Civil Rights Commission, in a downtown garage in Detroit, Michigan, United States.  Police suspected that this incident might have been politically motivated as no money was stolen from Gordin's wallet.",1,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,Michigan Civil Rights Commission,Burton I. Gordin,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,To protest the civil rights movement,0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Three shots fired,1,1,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"The police were unsure if this incident was an attempted robbery, with the perpetrators too frightened to take the targets money, or if it was an assassination.","Jerry M. Flint, ""Civil Rights Chief In Michigan Slain,"" New York Times, March 21, 1970.","""No Motive of Suspect Seen In Slaying of Rights Official,"" Washington Post, March 22, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.",Hewitt Project,-9,-9,0,-9,
197003210001,1970,3,21,,0,,217,United States,1,North America,District of Columbia,Washington,38.908642,-77.015381,1,0,White House Mail Room,"3/21/1970: In a series of related incidents, a letter bomb protesting the draft was sent to President Richard Nixon in Washington D.C., United States.  The bomb was intercepted and dismantled.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),17,Head of State,President of the United States,President Richard Nixon,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,To protest against the draft.,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,9,Letter Bomb,,,,,,,,,,,,,The explosives within the letter bomb were strong enough to blow off a persons fingers.  The detonator contained a mousetrap which experts believed would not have been powerful enough to trigger the explosive.,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was part of multiple attacks with incident 197003310003.  Both bombs were sent from Seattle and the letter bomb addressed to President Nixon stated that the Selective Service Offices were ""next.""","George Lardner Jr. ""Bomb is Sent by Mail to Nixon Over Draft,"" Washington Post, April 26, 1970.",,"""Bomb for White House Found and Deactivated,"" New York Times, April 24, 1970.",Hewitt Project,-9,-9,0,-9,
197003210002,1970,3,21,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,Manhattan,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for an incendiary device that ignited at Bloomingdale's Department Store in Manhattan, New York, United States.  There were no casualties but the firebomb caused minor damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Department Store,Bloomingdale's Department Store,217,United States,,,,,,,,,,,,,,,,,Puerto Rican Resistance Movement,,,,,,Promote Puerto Rican Independence,0,,,0,-99,-99,1,1,Letter,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,"Cigarette box containing flammable material, batteries, and a watch mechanism",0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Suits were burnt,0,,,,,,,0,,,,,,,,,Part of a multiple attack with 197003210003.  Four Ecuadorians were originally detained for the bombings but they were eventually released.  The Puerto Rican Resistance claimed credit for the incident in a letter to the New York Daily News.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Robert D. McFadden, ""2 Stores Targets of Arson Devices,"" New York Times, March 22, 1970.","""Chicago 'Bomb Factory' Probe Seeks Links to Those in N.Y.,"" Washington Post, April 1, 1970.",Hewitt Project,1,0,0,1,"197003210002, 197003210003"
197003210003,1970,3,21,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,Manhattan,"3/21/1970: In a series of related attacks, a group called Puerto Rican Resistance claimed credit for two incendiary devices that ignited at Alexander's Department Store in Manhattan, New York, United States.  One person was injured but the firebomb caused minor damage.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Department Store,Alexander's Department Store,217,United States,,,,,,,,,,,,,,,,,Puerto Rican Resistance Movement,,,,,,Promote Puerto Rican Independence,0,,,0,-99,-99,1,1,Letter,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,"Cigarette box containing flammable material, batteries, and a watch mechanism",0,0,0,1,1,0,1,3,Minor (likely < $1 million),,Merchandise was slightly damaged,0,,,,,,,0,,,,,,,,,Part of a multiple attack with 197003210002.  Four Ecuadorians were originally detained for the bombings but they were eventually released.  The Puerto Rican Resistance claimed credit for the incident in a letter to the New York Daily News.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Robert D. McFadden, ""2 Stores Targets of Arson Devices,"" New York Times, March 22, 1970.","""Chicago 'Bomb Factory' Probe Seeks Links to Those in N.Y.,"" Washington Post, April 1, 1970.",Hewitt Project,1,0,0,1,"197003210002, 197003210003"
